U.S. offers states help to fight election hacking,"WASHINGTON (Reuters) - The government is offering to help states protect the Nov. 8 U.S. election from hacking or other tampering, in the face of allegations by Republican Party presidential candidate Donald Trump that the system is open to fraud. Homeland Security Secretary Jeh Johnson told state officials in a phone call on Monday that federal cyber security experts could scan for vulnerabilities in voting systems and provide other resources to help protect against infiltration, his office said in a statement. Trump has questioned the integrity of U.S. election systems in recent weeks, but his allegations have been vague and unsubstantiated. The attempts to sow doubts about the 2016 election results  coincided with Trump’s slide in opinion polls against Democratic Party candidate Hillary Clinton and missteps in his campaign. His complaints have focused on fears of voter fraud - that people will vote more than once - rather than election rigging. “I mean people are going to walk in, they’re going to vote 10 times maybe. Who knows? They’re going to vote 10 times. So I am very concerned and I hope the Republicans are going to be very watchful,” Trump said in an Aug. 3 interview. President Barack Obama dismissed the claims as “ridiculous.” “Of course the elections will not be rigged. What does that mean?” Obama said at a news conference the next day. In his phone call, Johnson encouraged the state officials to comply with federal cyber recommendations, such as making sure electronic voting machines are not connected to the internet while voting is taking place, the department said. Concerns in both parties about manipulation of electronic electoral systems are not new. Hackers can wreak havoc in myriad ways, from hijacking a candidate’s website to hacking voting machines or deleting or changing election records. An Electronic Privacy Information Center report this week said 32 of the 50 states would allow voting by insecure email, fax and internet portals in this election cycle.  ",politicsNews,"August 16, 2016 "
Mexico president says he's willing to meet with Trump,"MEXICO CITY (Reuters) - Mexican President Enrique Pena Nieto said on Tuesday he was  willing to meet with Donald Trump, months after comparing the Republican presidential candidate to Adolf Hitler and Benito Mussolini. “Yes, I would meet with him,” Pena Nieto said, referring to Trump in a pre-taped television interview broadcast on Tuesday night.  “I have never met him. I can’t agree with some of the things he has said, but I will be absolutely respectful and will seek to work with whomever becomes the next president of the United States.” Trump has sparked outrage in Mexico with his campaign vow to build a wall along the southern U.S. border to keep out illegal immigrants and drugs, and to make Mexico pay for it. In a Mexican newspaper interview in March, Pena Nieto said Mexico would not pay for the proposed wall under any scenario, likening Trump’s “strident tone” to the World War II era dictators.  But at a June summit in Canada, Pena Nieto said he only drew the comparison as a reminder of the devastation wreaked in the past.  ",politicsNews,"August 17, 2016 "
FBI expects Clinton documents will not be released without its OK,"WASHINGTON (Reuters) - The FBI said Tuesday it would expect Congress to obtain FBI approval before releasing any of the documents the agency has turned over to lawmakers about Hillary Clinton’s use of a private email server while secretary of state. In a statement, the Federal Bureau of Investigation said the material it had provided to Congress contains “classified and other sensitive information and is being provided with the expectation it will not be disseminated or disclosed without FBI concurrence.”  ",politicsNews,"August 16, 2016 "
Trump ignored facts with dig at Merkel's refugee policy: German minister,"BERLIN (Reuters) - Republican presidential candidate Donald Trump ignored the facts with his assertion that German Chancellor Angela Merkel’s open-door refugee policy had resulted in a huge increase in crime, a German minister told Reuters on Tuesday. Trump said Merkel’s decision to welcome more than a million refugees to Germany was a “disaster” during a campaign rally in Ohio on Monday and said his Democratic opponent Hillary Clinton wanted to be like the German leader. “In short, Hillary Clinton wants to be America’s Angela Merkel and you know what a disaster this massive immigration has been to Germany and the people of Germany,” Trump said. “Crime has risen to levels that no one thought they would ever, ever see. It is a catastrophe.” Statistics compiled by the German Interior Ministry showed the number of crimes reported in 2015 - excluding visa violations and other immigration violations - remained essentially unchanged from the previous year at 5.9 million. Michael Roth, Germany’s European affairs minister, told Reuters Trump’s statement was incorrect and it was important to correct campaign statements in other countries that were based on “fears, lies and half-truths”, given the importance of the U.S. election for the world. “I’m sorry that the Republican presidential candidate trumpets out things like that without any factual basis,” Roth said. “If he had studied the actual situation in Germany, he would know that, while the many refugees who came to Germany and Europe pose a big challenge for us, and everything is still not completely resolved, they have not led to a massive increase in crime rates.” Roth said Germany remained a peaceful country where people treated each other with respect, and efforts continued to integrate the refugees into the broader society and economy. German authorities identified 12,710 cases of illegal migration -  mostly from Afghanistan, Syria and Iraq - in the first half of 2016, compared with 128,655 cases in all 2015, Germany’s Funke Mediengruppe reported on Tuesday, quoting the government’s response to a parliamentary query. It said authorities had stopped about 1 million people to check their immigration status in the first half of the year, compared with about 3 million in the full year of 2015. ",politicsNews,"August 16, 2016 "
Trump names six U.S. governors as agricultural advisors,"CHICAGO (Reuters) - U.S. Republican presidential nominee Donald Trump named 64 agriculture policy advisors on Tuesday, including the governors of Iowa and five other farm states and a former federal agriculture secretary. The announcement came as Trump, a New York businessman seeking his first elected office, looks to improve his standing among voters, particularly those in swing states such as Iowa, where some recent opinion polls show Trump and Democratic nominee Hillary Clinton in a tight race.  Republican Governors Terry Branstad of Iowa, Sam Brownback of Kansas, Jack Dalrymple of North Dakota, Dennis Daugaard of South Dakota, Mary Fallin of Oklahoma and Pete Ricketts of Nebraska were included on a list of advisors distributed by Trump’s campaign. Branstad spokesman Ben Hammes said in an interview that the governor will focus on increasing government support for renewable energy as part of the committee. Also on the list were John Block, U.S. agriculture secretary under Republican President Ronald Reagan from 1981 to 1986, and former Governors Rick Perry of Texas and Jim Gilmore of Virginia, who both unsuccessfully ran against Trump for the Republican nomination. “The members of my agricultural advisory committee represent the best that America can offer to help serve agricultural communities,” Trump said in a statement. Members of an executive board will “convene on a regular basis,” he said. Committee members have already talked via telephone to outline some of the issues they expect to tackle, committee member A.G. Kawamura said in an interview. They range from immigration and climate change to global trade and “how to define food and energy security for the U.S. in the years ahead,” said Kawamura, a former California agriculture secretary. Battles between the agriculture sector and its critics have grown fierce in recent years - from fights over water access in California and declining grain prices, to mounting pressure from consumer groups over how food is produced and labeled. Both presidential campaigns have largely ignored the sector, though, Kawamura said, adding that lack of discussion was one of the reasons he joined Trump’s committee. In June, representatives of about a dozen agricultural associations, including the American Farm Bureau Federation and the National Farmers Union, met with staffers for Democratic candidate Hillary Clinton for the first time to begin a discussion on farm policy. Clinton had a 6-percentage-point lead over Trump in a Reuters/Ipsos tracking poll released on Tuesday. ",politicsNews,"August 16, 2016 "
Trump to receive first security briefing: sources,"WASHINGTON (Reuters) - Republican presidential nominee Donald Trump is expected to receive his first national security briefing this week from intelligence officials, sources said on Tuesday. Representatives from the Office of the Director of National Intelligence will give the New York businessman a wide-ranging briefing on foreign policy and national security issues and current threats, but not ultra-sensitive information about ongoing U.S. undercover spy operations or the identities of intelligence sources and methods, according to a source familiar with the matter. The Director of National Intelligence serves as the head of the U.S. intelligence community, advising the president, the National Security Council and the Homeland Security Council on matters related to national security. “I know that there will be a briefing, and it will be this week,” Trump foreign policy adviser Walid Phares confirmed in an email to Reuters. ABC News reported that Trump will be accompanied to the briefing by two top advisers, General Michael Flynn, a former Defense Intelligence Agency chief, and New Jersey Governor Chris Christie, who heads Trump’s White House transition team. A source familiar with briefing procedures said that it was unclear whether Flynn and Christie currently have the type of active security clearances that would allow them to participate in such a briefing but that they likely held them in the past. Neither Flynn nor a campaign spokeswoman immediately responded to requests for comment on the briefing. Officials have expressed some concern about whether Trump, who has never held public office, will be able to keep sensitive secrets he might hear to himself. Republicans have pointed out Democratic nominee Hillary Clinton, when secretary of state, used a personal email system to transmit allegedly sensitive government messages, some of which were classified “Top Secret” after the fact. There was no indication on Tuesday that Clinton has thus far requested such a briefing for herself, sources familiar with the briefing process told Reuters. ",politicsNews,"August 16, 2016 "
Pennsylvania attorney general resigns following perjury conviction,"(Reuters) - Pennsylvania Attorney General Kathleen Kane announced her resignation on Tuesday, one day after a jury convicted her of perjury and other crimes for leaking sealed grand jury material to a news reporter. “I have been honored to serve the people of Pennsylvania and I wish them health and safety in all their days,” Kane said in a statement. Her deputy, Bruce Castor, is scheduled to address the media later on Tuesday. ",politicsNews,"August 16, 2016 "
Former Fox News chief Ailes is not advising Trump: campaign,"WASHINGTON (Reuters) - Roger Ailes, the Fox News chairman ousted last month after sexual harassment allegations, is not advising Republican presidential candidate Donald Trump before the presidential debates in the fall, the campaign said on Tuesday. “He is not advising Mr. Trump or helping with debate prep. They are longtime friends but he has no formal or informal role in the campaign,” the campaign said.  Earlier, the New York Times had reported that Ailes was advising Trump ahead of the Sept. 26 first presidential debate with Democratic rival Hillary Clinton in a role that could stretch beyond the initial Long Island, New York debate.  Ailes resigned from his post as chairman and chief executive of Fox News Channel last month, ending his 20-year reign over the conservative cable news channel, after Fox anchor Gretchen Carlson sued the 76-year-old claiming sexual harassment.  Trump has spoken highly of Ailes in the past, calling him “a great guy” in a tweet last month.  ",politicsNews,"August 16, 2016 "
FBI to give Congress report on lack of charges over Clinton's email use: CNN,"WASHINGTON (Reuters) - The FBI on Tuesday will deliver a report to U.S. lawmakers explaining why the law enforcement agency did not recommend charges over Hillary Clinton’s use of a personal email server, CNN reported, citing U.S. officials briefed on the matter. The confidential material, which will include FBI agent memos on their interviews with the U.S. Democratic presidential candidate, is classified and cannot be made public, according to CNN. (This version of the story has been refiled to fix typo in second paragraph) ",politicsNews,"August 16, 2016 "
Clinton names Obama veterans to White House transition team,"WEST HARRISON, N.Y. (Reuters) - Looking to lay the groundwork for her presidency if she wins the White House in November, Democratic candidate Hillary Clinton named several veterans of President Barack Obama’s administration for her transition team on Tuesday. Ken Salazar, a former interior secretary and U.S. Senator from Colorado, will lead a team of four co-chairs including one-time national security adviser Tom Donilon and Neera Tanden, a former Obama aide who now leads the progressive Center for American Progress think-tank, the Clinton campaign said. The other co-chairs are former Michigan Governor Jennifer Granholm and Maggie Williams, director of Harvard’s Institute of Politics, the campaign said in a statement. The announcement came as Clinton has gained momentum in the opinion polls against Republican rival Donald Trump, whose campaign has struggled after he made a string of controversial remarks since formally winning his party’s nomination last month. Clinton leads Trump in the Nov. 8 presidential election by more than 5 percentage points in a Reuters/Ipsos tracking poll released on Friday. The current RealClearPolitics average of polls shows her 6.7 points ahead. Clinton has been a former secretary of state, U.S. senator and first lady and her transition team includes old names from her long tenure in Washington, some of whom have also served Obama. Tanden, who played a key role in shaping Obama’s health care overhaul, is a longtime friend and adviser to Clinton who worked on her Senate campaign. Williams was the 1992 transition director for Clinton when she became first lady, and then her chief of staff in the White House when Bill Clinton was president. Two policy advisers on the campaign, Ed Meier and Ann O’Leary, will also move full time to the transition team.  Heather Boushey, the executive director of the Washington Center for Equitable Growth, will be the chief economist, the campaign said in a statement. Boushey has advised the campaign on economic policy. Transition teams oversee personnel appointments and help develop an administrative framework during the period between the November election and the inauguration in January, to make it easier for a new president to begin implementing policy agendas. Trump, a New York businessman who has never held elected office, picked New Jersey Governor Chris Christie to head his own transition team in May. More establishment Republicans, alarmed by Trump’s inability or unwillingness to rein in his provocative remarks, have distanced themselves from the candidate in recent weeks. The Wall Street Journal, a leading conservative voice, said in an editorial on Monday that he should fix his campaign in the next three weeks or hand over to his running mate, Indiana Governor Mike Pence. Trump drew heavy criticism after engaging in a prolonged spat with the parents of a Muslim U.S. Army captain killed in Iraq. Last week, he suggested gun rights activists could take action against Clinton, a statement critics found alarming but which he later said was aimed at rallying votes against her. Trump also called Obama and Clinton the “co-founders” of Islamic State, a false claim he later said was sarcastic but did not wholly abandon. Despite Clinton’s lead in polls, Obama warned Democrats against over confidence, telling a fundraising gathering on Monday in Massachusetts, “If we are not running scared until the day after the election, we are going to be making a grave mistake.” ",politicsNews,"August 16, 2016 "
